video_id,exercise_id,repetition_number,window_start,window_end,correctness,err_0,err_1,err_2,err_3,err_4,err_5,err_6,err_7,err_8,err_9,err_10,err_11,err_12,err_13
PM_000,1,2,482,498,1,5.782397621541685,2.4336857620134342,3.1973756642481375,50.1690902440475,-1.3540021509105493,2.594192781879043,0.8555694593035899,-3.0050756326406116,-0.7744472582533666,4.153150661386618,-14.4722409048504,20.292973981903685,29.93524917063783,35.2151676362502
PM_000,1,2,490,506,1,7.092722004259221,3.0817629069366586,2.3150581245104993,50.92681345719792,-0.9650081877572276,2.4356903630584537,0.6940539377480643,-3.1330514394555244,-0.31693844006336125,3.189046323155468,-13.713411995503781,20.47775547550761,29.76281777686718,33.85404749663947
PM_000,1,2,498,514,1,6.34793299273537,5.054542093673021,2.534070260512725,48.79869479224307,-1.0703095623048107,2.2924533687802136,0.7288210323609299,-3.081240496266423,-0.4092494386561514,4.657020877562585,-13.481796938164475,17.667192884442084,29.20715912697836,34.45254325937779
PM_000,1,2,506,522,1,5.54120288890431,5.545922453096628,2.9170256682773674,39.865109554752095,-1.4275904046393375,2.2100625864201717,0.7980154804933601,-3.293613473533547,-0.30274387460864727,5.784182841324639,-13.558564641904432,11.406140983971161,29.180010695625505,33.99533131228317
PM_000,1,2,514,530,1,4.007651916809843,2.0612671245838836,4.242065716571821,25.533920389043356,-1.8507194294754914,1.3475517345372037,1.0478963096339822,-2.9217364352169124,-0.709490850878777,6.8010583569327565,-13.377954049133653,4.166362886785949,29.60381029093668,35.14435507485214
PM_000,1,2,522,538,1,2.034438719145559,-0.9182008734615703,5.773874856164471,9.409263532680445,-1.595761125103408,-0.7512320357783686,1.0884276004197364,-1.321573395824636,-2.39214088453702,5.607051386300829,-11.467490508970066,-2.9769343016709113,28.73376633632752,37.55281660909311
PM_000,1,2,530,546,1,0.1631384339916071,-2.6677718691131247,6.015204189020227,-10.194029076532662,-0.8162093046848558,-3.492665647355505,1.517172512500844,1.21815077949155,-4.3152365720873,1.998127803552645,-7.936598895021637,-10.04586589409595,30.486266076374648,40.004093407348584
PM_000,1,2,538,554,1,0.2172449921379691,-7.815318061246467,4.814869909340007,-33.003377539695435,-0.8694097164703241,-5.739300537571337,1.8131676279326765,3.2304662127816,-6.521867076170438,-1.5976666540048567,-4.762361234315069,-15.955918726932193,32.66160337301223,40.81904739569278
PM_000,1,2,546,562,1,0.8960352787512562,-8.096167009385717,3.8340160052013266,-53.850151852439694,-1.0418995941648799,-6.678554204696745,1.4219891172249266,3.6897880730745793,-9.074728762696814,-3.0696557906888495,-3.024834848351583,-25.296571791609807,33.05174970073946,38.59644559507867
PM_000,1,2,554,570,1,0.9532104552911065,-0.5610672850093739,3.1559833190868067,-71.29029635449741,-1.2033184208849388,-6.475738346053037,1.643911075275307,3.4963545238903677,-11.234827272643685,-2.5584442465879427,-2.2800035853822873,-36.70766109066872,33.82681973775401,40.1084905511937
PM_000,1,2,562,578,1,2.0839819824060033,6.580179877762882,2.0078208745056445,-86.5470861062912,-1.2022957302970152,-6.151375174658991,1.839542568125875,3.307395679254567,-13.056211925129585,-4.236169070889518,-2.935161561823344,-58.05084830656121,33.57240121218878,43.214830538017296
PM_000,1,2,570,586,1,4.042893098499665,8.3773574279787,0.8551712592933172,-99.93416443963632,-0.8694060107763288,-5.332415708452958,1.4326086353644758,3.118401134358219,-13.852158738571159,-7.856205888041477,-3.4685905103900883,-50.091601426403834,33.280033298615905,40.97311489288756
PM_000,1,2,578,594,1,4.917301727700519,10.438469285706326,0.657663350927091,-108.20580682472068,-1.1449155067115893,-3.5803603833153677,0.9864643771012052,2.1108068075714552,-13.907391009521286,-11.349106549154195,-3.2874769926579592,-27.271974003372094,32.22825800446344,38.49960165942326
PM_000,1,2,586,602,1,4.342369678410586,16.97754274548204,0.8293142882306563,-110.95604432873895,-0.9636646555948669,-2.9775097799192487,0.9156222883922958,0.9028916535249287,-13.791627223984388,-12.55864359355388,-4.237817467521275,-28.190908608202385,31.930805479982656,37.655328815517585
PM_000,1,2,594,610,1,3.929533077799668,23.067754735930727,0.3197091490404347,-112.025676262031,0.28414935846263134,-3.960855689575279,1.1628298075283379,0.4439219005130113,-13.619249792939943,-12.479614780914599,-5.438437594024737,-27.613545131378824,32.13026984440452,36.307447626455385
PM_000,1,2,602,618,1,3.916101469841637,25.3751526645174,-0.12595763502267543,-112.6926587962572,1.1268288739335155,-4.334596661593951,1.6208419985461369,0.02267033534855223,-13.689888644316843,-12.578054129887422,-5.820072392679922,-27.997544015588353,31.637928852356268,36.64494214552238
PM_000,1,3,621,637,1,5.477207194947658,24.649517563918252,-1.1884892043196236,-113.09575295054259,0.783521996555983,-3.255200717646204,2.2020747067837316,-0.38720208257420907,-14.191780757772012,-12.17780719642489,-5.576333074350133,-28.03570513454695,34.11888590452328,31.920487064534143
PM_000,1,3,629,645,1,5.625855336914086,22.15321417619372,-1.285425940394587,-112.97975838627747,0.5155775715973014,-3.148897174989866,1.9668305499595675,-0.1486516967408278,-14.054716314690904,-12.024395536117193,-5.355231776561505,-27.441180004005936,33.16601327201994,32.50982834525386
PM_000,1,3,637,653,1,5.912835439397609,17.03830269039453,-1.0572630553822202,-109.46196134467269,-0.21436187984448551,-2.9301977091605433,1.3226084012087593,0.26188511374062706,-13.820419488645792,-11.01538742392674,-4.28659964033349,-29.78830067540009,31.462353881615275,34.77557302858125
PM_000,1,3,645,661,1,5.666214328618381,14.981538112802545,-0.3278272648167151,-98.56587117894706,-0.6133805327381925,-3.418642363050269,1.096855809250858,0.9627629638479167,-13.244700302716753,-8.614077020007198,-3.0222114286213433,-46.594117376684814,30.93843198502266,35.12057867820599
PM_000,1,3,653,669,1,4.759820925263449,13.270179984396245,0.4119608961865302,-84.05534238008812,-0.5591294666067697,-4.646420083348657,1.623846072579493,2.120698517412448,-11.727753073500399,-4.58924621609864,-2.355602239592475,-72.90259090677189,31.094778150596188,32.174983573433984
PM_000,1,3,661,677,1,4.47924820758354,7.824652694544996,0.5940126368675633,-69.3218457615616,-0.576079203461072,-5.321045373385687,1.904478340248735,2.8750878534941577,-9.406556444802762,-0.6850828442118377,-1.1000655129571406,-63.39554293804291,32.298801970144744,30.58421454749073
PM_000,1,3,669,685,1,3.5953046898155048,1.4073468883246054,1.367617977053956,-51.929254559183406,-0.6949180413729739,-5.059477844460549,1.592406736996434,2.789130911408572,-7.118831529126697,2.0783736654341185,-0.8116319838938324,-32.343622224600566,33.897806363839436,33.35896832150261
PM_000,1,3,677,693,1,1.375080807923542,-0.4248649018367434,3.103923684867068,-32.91765391935539,-0.9050462465304818,-4.878674146482631,1.3133520036106479,2.5585436566853943,-5.368625056581723,3.9587041250322885,-3.133781645121445,-20.30261846937415,33.2081907617665,35.196168464178726
PM_000,1,3,685,701,1,0.4614854434373239,0.37321299782500716,4.322697504304475,-18.657415584231288,-1.2097720385308381,-4.818883017750286,1.2601812481456864,2.2320561135515025,-4.130243511624439,3.806631525112211,-4.548122660000825,-14.62023002505532,32.58326313524745,35.16806693721694
PM_000,1,3,693,709,1,1.393155355596667,0.6719503384283438,4.640210310948886,-10.04645622441126,-1.4869335221956739,-4.059221067432903,1.3512427973435006,1.4617331691619952,-3.3264547943167875,3.704914915751372,-3.528726070000962,-9.892502623148793,33.96090229972097,37.887635692398476
PM_000,1,3,701,717,1,1.873346021170411,4.743433698245244,4.822113384387629,-0.3918457284439558,-1.128931697105818,-2.698653753712886,1.5269008043853862,0.39879163318650335,-2.686039825113067,5.669331775372403,-3.2708212628110616,-7.0915288673192745,33.42963607927993,41.67532830978317
PM_000,1,3,709,725,1,1.1994103670278395,7.184272044371484,5.014390031129843,9.221178014527036,-0.3224555339209072,-1.5871822806601372,1.221309742268815,0.030899914706964182,-1.9063641720424087,7.176732558410073,-5.329804510338619,-4.987861828703986,29.25540437928395,42.53585227988936
PM_000,1,3,717,733,1,0.039109860125746465,6.560931069378544,5.926116301900924,16.107006153277254,-0.5862464993749423,-0.4752239964722502,1.4732748426552167,-0.16446577864460998,-1.9913747488948967,8.004452506082126,-8.539648086142384,-2.0536561643342353,25.21460073926305,41.941433854510336
PM_000,1,3,725,741,1,0.6621957562590062,6.360147750053356,6.454543060458884,22.38329456210519,-1.6811028503202916,0.6994512788864107,1.6877306550536275,-0.5961674562612913,-2.040575005637465,7.0709306945715795,-11.470487683000385,1.665712687538912,24.657911137844334,42.96908699034364
PM_000,1,3,733,749,1,2.8663212619793406,6.211320811997117,5.4393203206560745,30.500795537991355,-2.1022774764200065,1.02580547904844,1.0982768443023225,-1.0221146275164426,-1.4703570424109627,3.913656480069524,-14.979637844180507,6.352200050680819,27.03901462480316,43.50091792008696
PM_000,1,3,741,757,1,3.3362938502229493,7.620261668099772,4.982497929849135,39.77931639040763,-2.041960528647408,1.8350355487363537,0.7595706646608953,-2.2759663382750723,-1.1779429013555625,1.0678467313766395,-18.4679917989464,10.736079348722201,29.222145723478025,39.46078311853133
PM_000,1,3,749,765,1,3.1278090548634516,8.178796013474258,5.002559891173611,45.75790516910156,-1.9719602578248043,2.8217860362535525,0.729304336421416,-2.9298831939525947,-1.2881356389236451,0.499425866288596,-18.497830156792944,13.85735002330283,28.94823257743637,37.1792992985481
PM_000,1,3,757,773,1,3.49580165773461,8.293084833743558,4.586348570204483,45.28783389387927,-1.7760874829659432,2.7810615134292362,1.071321937297121,-2.639427130291093,-1.538848483973669,0.9795357939159279,-17.04417484424478,13.501464669992949,28.133595582339694,39.64054525881612
PM_000,1,3,765,781,1,3.199592740834298,7.831530857864877,4.472141561440609,32.508906873272316,-1.6779398329063824,2.12318859359765,1.5863739565294317,-2.773690922632161,-1.7248766245419,0.9061247881032282,-16.72686184010417,5.900406303134984,29.039720099469662,41.514037344211566
PM_000,1,3,773,789,1,1.181772983654879,5.415633766606167,5.122543978131074,9.596522043345047,-1.058064622840881,0.15265759596883655,1.9077171923171292,-2.2271342371240923,-2.7460135699369603,-0.5011990599426355,-13.572170010245893,-4.66745208816707,29.477659408265197,42.32491647451208
PM_000,1,3,781,797,1,-0.7403784472829784,0.09514576613821824,5.108859657318369,-17.361592426643554,-0.4067356675881406,-3.448092039281084,2.144993734874342,0.10479538601703631,-4.718090641112768,-3.5712127346711995,-8.20719644666808,-12.97900699944932,30.663761384900084,42.788868160653124
PM_000,1,3,789,805,1,-0.0702273683765906,-3.852913739203972,3.4871536707901436,-46.14387222662056,-0.7462018142621556,-5.914897495866747,1.7902638269835478,1.982034138016866,-7.256854707419228,-4.935450152397261,-4.23372601959683,-24.449096618946783,33.46633677759281,43.329392875960366
PM_000,1,3,797,813,1,1.3950363962388916,0.19274035516129118,1.5728297372644982,-69.8212177240151,-1.1462799783819904,-6.096559167096794,1.7864780341539284,2.5994627027021053,-9.9493025563537,-4.534595696190948,-1.9872861509228663,-39.005712055742066,34.39837093939235,43.25648330073351
PM_000,1,3,805,821,1,2.5937386992042857,6.002376854875072,0.3035504063511878,-85.99297000711324,-1.149972591454084,-5.600049559289328,2.289261690496863,2.794190823258141,-12.205618743859539,-5.118225101948412,-1.6693210308349258,-62.371889538036136,34.51787651427646,43.22275786610348
PM_000,1,3,813,829,1,4.6547540429565455,7.7186497289347145,-0.8150017273811907,-99.0010390938302,-1.0645259820290267,-4.717284465512188,1.5473374460553888,2.37371305468694,-13.216113354742149,-7.641174503253399,-2.027710433957214,-50.775621504276515,34.361305526501845,43.23432382890418
PM_000,1,3,821,837,1,5.992431626738666,9.067174978567353,-1.2266349097021239,-108.54047876975379,-1.0012846447682744,-3.5864275925576283,0.7099291751070407,1.6995181180941294,-13.06658680452865,-10.853360531573884,-2.901085608525909,-23.947944817968164,34.086133894206,40.739279492612845
PM_000,1,3,829,845,1,4.760742033518882,15.142672305193823,-0.07561104219810622,-111.95932766558177,-0.5909086483671899,-3.1200938879540168,0.995558029567114,1.2433766071626202,-13.11531905702288,-12.585414145430786,-4.22843055132523,-26.87274865498945,34.41765753860319,38.83739641173116
PM_000,1,3,837,853,1,3.213346803628772,22.308880457148433,0.987281663252652,-112.50614159636041,0.2295332882944141,-3.622475117065459,1.5043389829452192,1.215692346939706,-13.48865739090563,-12.829605116892715,-5.276837060501073,-27.357164233740253,34.01609612548407,37.11502926487951
PM_000,1,3,845,861,1,2.857383437794587,25.4923636582615,1.052718567597859,-112.75473000547353,0.8566972991688324,-4.187185073635966,1.6505044060650995,1.0430180763907195,-13.643974499134615,-12.85255584749608,-5.79060008375302,-25.96428943080604,33.16710352397557,35.09640478081723
PM_000,1,4,866,882,1,5.790296368596222,16.420970113226563,0.6881767651166049,-102.43736565773327,-0.754298578660503,-3.739023841299005,0.36423940432464086,1.291878365832119,-12.915345461503431,-9.533114155441162,-4.785662424106231,-36.86693692573747,31.227469223743455,33.70845333411445
PM_000,1,4,874,890,1,5.917889528327946,15.009053090800219,0.8224155533553397,-86.02606013162604,-0.07742526869213684,-5.134395254268387,0.8640606900391354,2.196023336330569,-11.208513909765603,-5.607885872517605,-3.098860055699184,-68.31189876245617,29.521073030618695,32.917568113004045
PM_000,1,4,882,898,1,4.342188782115215,9.686907179800519,1.4511946702785843,-69.41149599713299,0.4255306845580229,-6.168547955894141,1.4948463092953794,2.5247622978801907,-9.216409980599796,-1.5079204903205845,-1.3364961150918813,-67.04936218452396,31.163177940566378,31.219863861410744
PM_000,1,4,890,906,1,2.916574243340177,3.56999452545924,2.3690010937776176,-52.02570742677171,0.41454792309211896,-6.324236201735554,1.3869494295945675,2.411825917562002,-7.073091078677644,2.154683753398915,-0.6849720506174339,-34.09188983779664,33.810197046897954,31.971528170007602
PM_000,1,4,898,914,1,0.5436507396429988,2.220902095420083,4.366874050431353,-33.25825381715299,-0.11598936504945456,-6.029453518385184,1.2237307779551188,2.507913427247747,-5.1916307847538805,4.266248814748163,-2.03688626404319,-20.42422583867031,34.11978353047823,34.400340565824564
PM_000,1,4,906,922,1,-1.735196558558961,3.0999557852697066,6.330328087874023,-18.145471552879343,-0.8387449746094067,-5.3608778145108325,1.1354624796066073,2.2404436944995236,-4.16881354432221,3.341877402692764,-4.064984446481709,-15.454244000741136,34.26847155679033,35.53993992285555
PM_000,1,4,914,930,1,-2.34808597612515,3.0516447790178933,7.090611987525452,-8.651631795147338,-1.5361261009042018,-4.518692061418335,1.12186097663575,1.9077246451780976,-3.5032506232124803,3.3398801135490235,-5.157594271619782,-11.149735057376002,34.617399687836,38.46200090127884
PM_000,1,4,922,938,1,-1.7417484933427563,7.328205757117223,7.001923987881073,1.893771308061325,-1.3414248650902074,-3.0311280196187607,1.2409838312658295,1.6213049052890174,-2.575751135927672,6.531864312763727,-5.099778850082766,-7.419785520320365,33.43103850723115,42.76442676777104
PM_000,1,4,930,946,1,-0.2811362820283154,9.759473452287304,6.222600425567103,11.887729395720125,-0.8622970943077757,-1.0670746156765532,1.2333192233054042,0.6676785148358189,-2.024038312479103,9.930006044201962,-5.57016860747634,-4.770107364618342,29.92915244013452,43.416530286374325
PM_000,1,4,938,954,1,1.1875578264274633,6.787075838245077,5.8060751882702935,18.08965381286087,-1.6783248633626915,0.5354282735379616,1.506457593635039,-0.5454650472523692,-2.200169144095314,11.562901354766218,-8.03196059554874,-0.9173848803898057,28.271890893965256,43.21681786618017
PM_000,1,4,946,962,1,2.2334751340010897,5.923807127895111,5.969496264698798,25.64578999030465,-2.885873902632701,1.5187171281538774,1.2160962140556908,-1.1435689185342408,-2.1380238914780927,9.97170228119256,-12.440439993559728,3.7588060380482204,31.12186320289853,43.24393588081983
PM_000,1,4,954,970,1,2.345343911143706,7.878061141548146,5.82205312866695,36.343940976451094,-3.3182808312034524,2.033229324328266,0.46370871519509294,-1.5389813219988806,-1.795372779005337,8.146476077485389,-16.704678912717625,8.217528608338622,33.250405098869024,42.12334349229325
PM_000,1,4,962,978,1,1.4056146690779183,9.14943032418271,5.715732277124453,45.98176265843122,-3.1154343534239874,2.362952360849011,0.4728094676686503,-1.6894054823463645,-1.8740799612717165,8.120742041795626,-18.538001151543618,12.907550341690301,33.153023253942635,42.49350433712578
PM_000,1,4,970,986,1,1.230587599143254,9.400098685523124,5.567189831986129,50.686357890347765,-2.3595957965355865,2.447962407980622,0.7711371017483497,-1.8170874014750016,-1.6016299869969632,7.921856983612892,-18.212247452815525,15.942872091708823,31.67127405188517,41.52626003993887
PM_000,1,4,978,994,1,1.912142325225311,10.3340055663004,5.4185509786409085,46.06505832055633,-1.8960968443356805,2.5604540927557444,1.1455269524471525,-2.3499628712314404,-0.9781139801983665,7.537434749854736,-17.16891042397969,12.681513441658321,30.278474457211026,37.273620075390596
PM_000,1,4,986,1002,1,2.294278000839915,7.429133506322334,5.424820704564356,29.163498668050416,-2.495754249248767,2.0879381945423052,1.284506515150273,-1.9766556550220304,-1.0391062976308207,8.491615279803284,-15.837869849623582,3.806766994514449,29.613229872057005,37.22797772256759
PM_000,1,4,994,1010,1,0.6653374677753714,3.657904498507415,6.055673495442793,8.25207399723044,-2.532385793652683,0.4810568590203044,1.5841705039684744,-1.2804719072224913,-2.3009773224380785,6.5024555211847055,-13.157445744462116,-5.2980404654038376,29.72979330347443,41.323591746170344
PM_000,1,4,1002,1018,1,-1.7671084839607119,0.7508099619169979,5.689313373206725,-14.281227369488636,-1.6410319306061467,-2.5368940229836685,2.169965147702815,0.16036946158213006,-4.163590151404132,2.365196899025026,-9.30366886942024,-12.192691412516227,30.635098993791345,43.70327354434682
PM_000,1,4,1010,1026,1,-1.1675417369519092,-1.4734454766708733,3.5303532096207126,-40.34078218751431,-1.0344054596899444,-5.539353780501534,1.926195827770746,1.7374324857075703,-6.602068382700338,-1.2431765229580334,-5.3146887578682644,-20.718433791474478,32.57399043181138,42.64372142414958
